id,gender,car,owns_house,edutp,houtp,age,has_mobilephone,has_phone,inc,inctp,wkphone,email,occyp,year_employed,chldno,famtp,famsize,begin_month,target,statementdate
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-3,0,12/11/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-48,0,12/2/17
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-60,0,12/2/16
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-26,0,12/12/18
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-60,0,12/2/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-9,0,12/5/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-51,0,12/11/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-8,0,12/6/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-7,0,12/7/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-17,0,12/9/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-16,0,12/10/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-3,0,12/11/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-22,0,12/4/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-23,0,12/3/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-44,0,12/6/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-9,0,12/5/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,0,0,12/2/21
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-38,0,12/12/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-16,0,12/10/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-9,0,12/5/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-7,0,12/7/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-2,0,12/12/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,0,0,*,"[2.0, 3.9[",2,Married,4,-22,0,12/4/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-31,0,12/7/18
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-2,0,12/12/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-9,0,12/5/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-20,0,12/6/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-6,0,12/8/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-33,0,12/5/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-4,0,12/10/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[123.8, 139.5[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-44,0,12/6/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-8,0,12/6/20
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-40,0,12/10/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-54,0,12/8/16
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-21,0,12/5/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-42,0,12/8/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-55,0,12/7/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-52,0,12/10/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-30,0,12/8/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-55,0,12/7/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-37,0,12/1/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-18,0,12/8/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-28,0,12/10/18
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,1,0,*,"[2.0, 3.9[",0,Married,2,-4,0,12/10/20
*,F,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[140.4, 155.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-17,0,12/9/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-7,0,12/7/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-46,0,12/4/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-10,0,12/4/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",1,Married,3,-5,0,12/9/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",1,Married,3,-5,0,12/9/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",1,Married,3,-23,0,12/3/19
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-18,1,12/8/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-14,0,12/12/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-56,0,12/6/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-53,0,12/9/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-5,0,12/9/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-58,0,12/4/16
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",2,Married,4,-12,0,12/2/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",2,Married,4,-8,0,12/6/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",2,Married,4,-19,0,12/7/19
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",2,Married,4,-53,0,12/9/16
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",2,Married,4,-34,0,12/4/18
*,F,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-13,0,12/1/20
*,F,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-18,0,12/8/19
*,F,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-10,0,12/4/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-8,0,12/6/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-56,0,12/6/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-16,0,12/10/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-20,0,12/6/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-7,0,12/7/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-56,0,12/6/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-52,0,12/10/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-2,0,12/12/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-25,0,12/1/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-42,0,12/8/17
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-36,1,12/2/18
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-13,0,12/1/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-5,0,12/9/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-50,0,12/12/16
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-13,0,12/1/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-1,0,12/1/21
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-11,0,12/3/20
*,M,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",2,Married,4,-4,0,12/10/20
*,M,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",2,Married,4,-18,0,12/8/19
*,M,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",2,Married,4,-4,0,12/10/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",0,Married,2,-22,0,12/4/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-18,0,12/8/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-38,0,12/12/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-59,0,12/3/16
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",3,Married,5,-4,0,12/10/20
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-24,0,12/2/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-2,0,12/12/20
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-38,0,12/12/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-19,0,12/7/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",1,Married,3,-38,0,12/12/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,1,*,"[2.0, 3.9[",0,Married,2,-55,0,12/7/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,1,*,"[2.0, 3.9[",0,Married,2,-55,0,12/7/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,1,*,"[2.0, 3.9[",0,Married,2,-51,0,12/11/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-32,0,12/6/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-42,0,12/8/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-38,0,12/12/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",2,Married,4,-55,0,12/7/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-9,0,12/5/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-36,0,12/2/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-59,0,12/3/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,1,0,*,"[2.0, 3.9[",2,Married,4,-36,0,12/2/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[157.5, 171.3[",Working,1,0,*,"[2.0, 3.9[",1,Married,3,-20,0,12/6/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-47,0,12/3/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-8,0,12/6/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-19,0,12/7/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-8,0,12/6/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-41,0,12/9/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-22,0,12/4/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-6,0,12/8/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,0,0,12/2/21
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Working,0,0,*,"[2.0, 3.9[",0,Married,2,-33,0,12/5/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,-24,0,12/2/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[157.5, 171.3[",Commercial associate,0,0,*,"[2.0, 3.9[",0,Married,2,0,0,12/2/21
