id,gender,car,owns_house,edutp,houtp,age,has_mobilephone,has_phone,inc,inctp,wkphone,email,occyp,year_employed,chldno,famtp,famsize,begin_month,target,statementdate
5045272.0,F,N,Y,Secondary / secondary special,House / apartment,38.0,1.0,0.0,180.0,Working,0,0,Core staff,8.4,2,Married,4,-26,0,12/12/18
5010076.0,F,N,Y,Secondary / secondary special,House / apartment,46.0,1.0,0.0,157.5,Working,0,0,Core staff,9.6,0,Married,2,-21,0,12/5/19
5045537.0,M,Y,N,Higher education,With parents,30.0,1.0,0.0,225.0,State servant,0,0,High skill tech staff,4.2,2,Married,4,-49,0,12/1/17
5046151.0,F,Y,Y,Secondary / secondary special,House / apartment,53.0,1.0,1.0,90.0,State servant,1,0,Core staff,7.1,0,Married,2,-50,0,12/12/16
5046538.0,M,Y,Y,Higher education,Office apartment,36.0,1.0,0.0,373.5,State servant,0,0,Core staff,3.3,1,Married,3,-45,0,12/5/17
5048560.0,F,N,Y,Secondary / secondary special,House / apartment,44.0,1.0,0.0,126.0,Working,0,0,Private service staff,2.8,0,Single / not married,1,-54,1,12/8/16
5050651.0,F,N,N,Secondary / secondary special,House / apartment,40.0,1.0,1.0,112.5,Working,1,0,Accountants,2.9,0,Married,2,-51,0,12/11/16
5050692.0,F,N,N,Secondary / secondary special,House / apartment,41.0,1.0,0.0,135.0,Commercial associate,0,0,Sales staff,7.0,1,Single / not married,2,-8,0,12/6/20
5052693.0,M,N,Y,Secondary / secondary special,House / apartment,28.0,1.0,0.0,180.0,Commercial associate,0,0,Laborers,4.5,0,Married,2,-40,0,12/10/17
5023112.0,M,N,Y,Higher education,House / apartment,28.0,1.0,1.0,382.5,Working,1,0,Laborers,1.5,0,Married,2,-39,0,12/11/17
5023624.0,F,N,N,Incomplete higher,House / apartment,38.0,1.0,1.0,180.0,Commercial associate,0,0,Sales staff,8.9,2,Married,4,-13,0,12/1/20
5025215.0,F,N,Y,Higher education,House / apartment,60.0,1.0,0.0,225.0,Working,0,0,Cooking staff,29.5,0,Widow,1,-13,0,12/1/20
5062649.0,F,Y,Y,Secondary / secondary special,House / apartment,51.0,1.0,0.0,202.5,Commercial associate,0,0,Security staff,3.6,0,Civil marriage,2,-43,0,12/7/17
5033496.0,M,Y,N,Higher education,With parents,27.0,1.0,0.0,202.5,Commercial associate,0,0,Managers,1.2,1,Married,3,-6,0,12/8/20
5035421.0,F,N,Y,Higher education,House / apartment,58.0,1.0,0.0,292.5,Working,0,0,Core staff,13.2,0,Married,2,-26,0,12/12/18
5068255.0,M,N,Y,Secondary / secondary special,House / apartment,52.0,1.0,0.0,90.0,Commercial associate,0,0,Sales staff,7.9,2,Married,4,-3,0,12/11/20
5068358.0,M,N,N,Lower secondary,House / apartment,39.0,1.0,0.0,180.0,Working,0,0,Laborers,12.9,1,Married,3,-50,0,12/12/16
5068655.0,F,Y,Y,Higher education,House / apartment,53.0,1.0,0.0,360.0,State servant,0,0,Core staff,5.2,0,Separated,1,-58,0,12/4/16
5068746.0,F,N,Y,Secondary / secondary special,House / apartment,33.0,1.0,0.0,225.0,Commercial associate,0,0,Laborers,13.9,3,Single / not married,4,-35,0,12/3/18
5068902.0,M,N,N,Secondary / secondary special,Co-op apartment,32.0,1.0,0.0,225.0,Working,0,0,Laborers,0.8,0,Single / not married,1,-16,0,12/10/19
5041444.0,M,Y,Y,Higher education,House / apartment,56.0,1.0,0.0,337.5,Commercial associate,0,0,Managers,7.3,0,Married,2,-30,0,12/8/18
5115588.0,F,Y,Y,Higher education,House / apartment,57.0,1.0,1.0,463.5,Working,1,0,Managers,11.2,0,Married,2,-13,0,12/1/20
5116572.0,F,N,Y,Secondary / secondary special,House / apartment,29.0,1.0,1.0,180.0,Working,1,0,Sales staff,10.6,1,Married,3,-7,0,12/7/20
5085984.0,M,Y,Y,Secondary / secondary special,House / apartment,46.0,1.0,0.0,90.0,Working,0,0,Low-skill Laborers,4.0,1,Married,3,-6,0,12/8/20
5089361.0,F,N,N,Secondary / secondary special,House / apartment,32.0,1.0,0.0,180.0,Working,1,0,Accountants,2.7,0,Single / not married,1,-25,0,12/1/19
5089442.0,F,N,N,Higher education,House / apartment,52.0,1.0,1.0,157.5,Working,1,0,High skill tech staff,9.5,0,Separated,1,-41,0,12/9/17
5113194.0,F,N,N,Higher education,With parents,32.0,1.0,0.0,81.0,State servant,0,0,Core staff,6.3,1,Married,3,-45,0,12/5/17
5090485.0,F,Y,N,Secondary / secondary special,House / apartment,32.0,1.0,0.0,225.0,Commercial associate,0,0,Laborers,3.4,0,Civil marriage,2,-32,0,12/6/18
5125945.0,F,N,Y,Secondary / secondary special,Rented apartment,40.0,1.0,0.0,135.0,Working,0,0,Laborers,7.1,0,Married,2,-55,0,12/7/16
5091705.0,F,Y,Y,Higher education,House / apartment,34.0,1.0,0.0,135.0,Working,0,0,Managers,10.8,0,Married,2,-17,0,12/9/19
5092141.0,M,N,N,Higher education,House / apartment,31.0,1.0,1.0,121.5,Working,1,0,Laborers,3.6,0,Single / not married,1,0,0,12/2/21
5126826.0,F,N,N,Secondary / secondary special,With parents,32.0,1.0,0.0,157.5,Working,0,0,Sales staff,10.1,1,Civil marriage,3,-33,0,12/5/18
5095300.0,F,Y,Y,Higher education,House / apartment,34.0,1.0,0.0,225.0,Working,0,0,Core staff,10.2,0,Married,2,-25,0,12/1/19
5095887.0,M,Y,N,Secondary / secondary special,House / apartment,33.0,1.0,1.0,103.5,Working,1,0,Managers,12.6,0,Married,2,-15,0,12/11/19
5096255.0,M,N,N,Secondary / secondary special,House / apartment,35.0,1.0,1.0,202.5,Working,0,0,Laborers,8.6,2,Married,4,-18,0,12/8/19
5135857.0,F,N,Y,Secondary / secondary special,House / apartment,44.0,1.0,1.0,180.0,Commercial associate,0,0,Laborers,16.6,1,Married,3,-22,0,12/4/19
5135910.0,F,N,Y,Secondary / secondary special,House / apartment,30.0,1.0,1.0,135.0,Working,0,1,Sales staff,0.9,0,Married,2,-8,0,12/6/20
5135980.0,F,N,Y,Secondary / secondary special,House / apartment,37.0,1.0,0.0,423.0,Commercial associate,0,0,Private service staff,8.6,0,Separated,1,-60,0,12/2/16
5137082.0,M,Y,N,Secondary / secondary special,House / apartment,39.0,1.0,0.0,247.5,Commercial associate,1,0,Managers,0.6,0,Married,2,-31,0,12/7/18
5100083.0,M,N,Y,Secondary / secondary special,House / apartment,30.0,1.0,0.0,112.5,Working,0,0,Managers,7.7,1,Married,3,-32,0,12/6/18
5100243.0,F,Y,Y,Higher education,House / apartment,27.0,1.0,1.0,180.0,Commercial associate,1,0,Core staff,8.2,1,Married,3,-45,0,12/5/17
5140141.0,M,N,N,Secondary / secondary special,House / apartment,50.0,1.0,1.0,450.0,Working,1,1,Managers,7.9,0,Married,2,-11,0,12/3/20
5142242.0,F,Y,Y,Higher education,House / apartment,45.0,1.0,0.0,270.0,State servant,0,0,Managers,22.5,0,Married,2,-18,0,12/8/19
5104948.0,F,N,Y,Secondary / secondary special,House / apartment,46.0,1.0,1.0,67.5,Commercial associate,1,0,Sales staff,1.1,3,Married,5,-31,0,12/7/18
5105170.0,M,N,Y,Higher education,House / apartment,34.0,1.0,1.0,450.0,Commercial associate,1,0,Managers,6.0,2,Married,4,-40,0,12/10/17
5142617.0,F,Y,N,Secondary / secondary special,House / apartment,29.0,1.0,1.0,180.0,Commercial associate,1,0,Core staff,3.0,1,Married,3,-18,0,12/8/19
5105896.0,M,N,N,Secondary / secondary special,House / apartment,51.0,1.0,0.0,306.0,Working,0,0,Managers,23.7,0,Married,2,-50,0,12/12/16
5105904.0,F,Y,N,Higher education,With parents,29.0,1.0,1.0,112.5,Working,1,0,Core staff,4.9,0,Married,2,-54,0,12/8/16
5105973.0,M,Y,N,Secondary / secondary special,House / apartment,42.0,1.0,0.0,360.0,Commercial associate,1,0,Laborers,5.7,0,Separated,1,-40,0,12/10/17
5113309.0,M,N,Y,Higher education,With parents,43.0,1.0,0.0,180.0,Working,0,0,Cooking staff,4.5,1,Married,3,-15,0,12/11/19
5113313.0,F,Y,Y,Secondary / secondary special,House / apartment,53.0,1.0,0.0,153.0,Working,0,1,High skill tech staff,27.8,0,Married,2,-17,0,12/9/19
5113363.0,M,N,Y,Higher education,House / apartment,26.0,1.0,1.0,148.5,Commercial associate,0,1,Medicine staff,5.6,0,Single / not married,1,-18,0,12/8/19
5146407.0,M,N,Y,Secondary / secondary special,House / apartment,28.0,1.0,1.0,211.5,Working,1,0,Core staff,3.0,0,Single / not married,1,-35,0,12/3/18
5146432.0,M,Y,N,Incomplete higher,With parents,24.0,1.0,0.0,261.0,Commercial associate,0,0,Sales staff,1.8,0,Civil marriage,2,-2,0,12/12/20
5113507.0,M,Y,N,Secondary / secondary special,House / apartment,39.0,1.0,0.0,180.0,State servant,0,0,Core staff,9.7,0,Civil marriage,2,-32,0,12/6/18
5148683.0,F,N,Y,Secondary / secondary special,House / apartment,52.0,1.0,1.0,135.0,Working,0,0,Sales staff,1.2,0,Married,2,-26,0,12/12/18
5150408.0,M,Y,Y,Secondary / secondary special,House / apartment,39.0,1.0,1.0,157.5,Working,1,0,Laborers,12.3,2,Married,4,-32,0,12/6/18
5054063.0,M,N,N,Secondary / secondary special,House / apartment,45.0,1.0,0.0,157.5,Working,0,0,Drivers,4.0,1,Married,3,-31,1,12/7/18
5136014.0,M,N,N,Secondary / secondary special,House / apartment,36.0,1.0,0.0,112.5,Working,0,0,High skill tech staff,3.6,1,Civil marriage,3,-27,1,12/11/18
5112862.0,F,Y,Y,Secondary / secondary special,House / apartment,54.0,1.0,0.0,270.0,Commercial associate,0,1,Laborers,29.7,0,Married,2,-40,0,12/10/17
5009149.0,M,Y,N,Higher education,House / apartment,43.0,1.0,1.0,315.0,Working,1,0,Managers,10.2,0,Married,2,-7,0,12/7/20
5010011.0,F,N,Y,Incomplete higher,House / apartment,30.0,1.0,1.0,112.5,State servant,0,0,Secretaries,9.8,1,Civil marriage,3,-38,0,12/12/17
5010186.0,M,N,N,Secondary / secondary special,House / apartment,46.0,1.0,1.0,247.5,Working,0,0,Laborers,18.0,1,Single / not married,2,-31,0,12/7/18
5010385.0,F,Y,Y,Higher education,House / apartment,38.0,1.0,0.0,540.0,Commercial associate,0,1,Managers,6.9,0,Married,2,-8,0,12/6/20
5047992.0,F,N,Y,Secondary / secondary special,House / apartment,54.0,1.0,0.0,180.0,State servant,0,0,Managers,10.9,0,Married,2,-31,0,12/7/18
5050649.0,F,N,N,Secondary / secondary special,House / apartment,40.0,1.0,1.0,112.5,Working,1,0,Accountants,2.9,0,Married,2,-51,0,12/11/16
5051048.0,M,Y,N,Secondary / secondary special,House / apartment,61.0,1.0,0.0,67.5,Working,0,0,Laborers,6.0,0,Married,2,-13,0,12/1/20
5052966.0,M,Y,Y,Secondary / secondary special,House / apartment,27.0,1.0,0.0,135.0,Commercial associate,0,0,Laborers,7.1,0,Married,2,-7,0,12/7/20
5023097.0,M,Y,Y,Secondary / secondary special,House / apartment,46.0,1.0,0.0,180.0,Working,0,0,Drivers,12.1,1,Married,3,-9,0,12/5/20
5053501.0,F,Y,N,Secondary / secondary special,Office apartment,40.0,1.0,0.0,112.5,Commercial associate,0,0,Accountants,7.8,1,Married,3,-4,0,12/10/20
5026124.0,M,Y,Y,Secondary / secondary special,House / apartment,45.0,1.0,0.0,225.0,Working,0,0,High skill tech staff,19.1,0,Married,2,-11,0,12/3/20
5026225.0,M,Y,Y,Secondary / secondary special,House / apartment,66.0,1.0,1.0,225.0,Commercial associate,0,0,Security staff,1.0,0,Married,2,-2,0,12/12/20
5026237.0,F,Y,N,Secondary / secondary special,House / apartment,41.0,1.0,1.0,225.0,Commercial associate,0,0,Sales staff,7.9,0,Married,2,-20,0,12/6/19
5026514.0,F,Y,Y,Secondary / secondary special,House / apartment,36.0,1.0,1.0,112.5,Working,0,0,Sales staff,0.3,2,Married,4,-11,0,12/3/20
5062249.0,F,Y,N,Secondary / secondary special,House / apartment,53.0,1.0,0.0,315.0,Working,0,0,Managers,11.1,0,Married,2,-30,0,12/8/18
5065628.0,F,N,Y,Higher education,House / apartment,58.0,1.0,0.0,274.5,Working,0,0,Accountants,7.8,0,Married,2,-43,0,12/7/17
5033831.0,M,Y,Y,Higher education,House / apartment,53.0,1.0,1.0,135.0,Working,1,0,Laborers,1.8,0,Civil marriage,2,-19,0,12/7/19
5079251.0,F,N,Y,Secondary / secondary special,House / apartment,34.0,1.0,1.0,211.5,Working,1,0,Core staff,2.1,1,Married,3,-23,0,12/3/19
5068051.0,F,N,Y,Secondary / secondary special,House / apartment,55.0,1.0,0.0,180.0,Working,0,0,Accountants,28.7,1,Married,3,-31,0,12/7/18
5068117.0,F,N,Y,Higher education,House / apartment,55.0,1.0,1.0,450.0,State servant,0,1,Core staff,8.5,0,Single / not married,1,-21,0,12/5/19
5036080.0,F,N,Y,Higher education,House / apartment,30.0,1.0,1.0,153.0,Working,1,0,Sales staff,2.8,2,Married,4,-45,0,12/5/17
5068573.0,F,N,Y,Secondary / secondary special,With parents,44.0,1.0,0.0,67.5,Working,0,0,Sales staff,1.1,1,Married,3,-60,0,12/2/16
5068615.0,F,N,N,Secondary / secondary special,With parents,27.0,1.0,0.0,135.0,Working,0,1,Medicine staff,5.7,0,Married,2,-8,0,12/6/20
5068983.0,M,N,Y,Higher education,House / apartment,41.0,1.0,1.0,112.5,Working,1,0,Laborers,17.5,0,Single / not married,1,-1,0,12/1/21
5069063.0,M,Y,N,Secondary / secondary special,House / apartment,49.0,1.0,0.0,225.0,Commercial associate,0,0,Laborers,6.8,0,Married,2,0,0,12/2/21
5146095.0,F,Y,Y,Secondary / secondary special,House / apartment,49.0,1.0,0.0,175.5,Working,0,0,Sales staff,8.6,0,Married,2,-39,0,12/11/17
5146101.0,F,Y,Y,Secondary / secondary special,House / apartment,49.0,1.0,0.0,175.5,Working,0,0,Sales staff,8.6,0,Married,2,-10,0,12/4/20
5069473.0,F,N,Y,Higher education,House / apartment,37.0,1.0,1.0,225.0,Working,0,0,Core staff,15.6,2,Married,4,-45,0,12/5/17
5140127.0,F,Y,Y,Secondary / secondary special,House / apartment,51.0,1.0,0.0,126.0,Working,0,0,Core staff,5.8,0,Single / not married,1,-5,0,12/9/20
5038689.0,F,Y,N,Secondary / secondary special,With parents,48.0,1.0,0.0,240.8,State servant,0,0,Laborers,21.3,0,Civil marriage,2,-55,0,12/7/16
5116241.0,F,Y,Y,Secondary / secondary special,House / apartment,35.0,1.0,0.0,94.5,Working,0,0,Cooking staff,9.6,2,Married,4,-2,0,12/12/20
5116381.0,F,N,Y,Higher education,House / apartment,25.0,1.0,0.0,120.2,Working,1,0,Core staff,3.9,1,Married,3,-28,0,12/10/18
5086043.0,F,Y,Y,Higher education,House / apartment,39.0,1.0,0.0,112.5,Working,0,0,High skill tech staff,7.4,2,Married,4,-35,0,12/3/18
5088784.0,M,N,N,Secondary / secondary special,House / apartment,37.0,1.0,1.0,225.0,Working,1,0,Laborers,2.8,1,Married,3,-3,0,12/11/20
5117763.0,M,Y,N,Secondary / secondary special,House / apartment,56.0,1.0,0.0,202.5,Working,0,0,Security staff,1.1,0,Married,2,-52,0,12/10/16
5089943.0,F,Y,Y,Higher education,House / apartment,40.0,1.0,0.0,360.0,State servant,0,1,Core staff,16.8,0,Married,2,-17,0,12/9/19
5118641.0,M,Y,N,Higher education,House / apartment,64.0,1.0,1.0,900.0,State servant,0,0,Core staff,5.3,0,Married,2,-27,0,12/11/18
5125296.0,F,Y,N,Secondary / secondary special,House / apartment,46.0,1.0,0.0,126.0,Working,0,0,Core staff,4.5,0,Separated,1,-14,0,12/12/19
5125313.0,M,N,Y,Secondary / secondary special,House / apartment,38.0,1.0,0.0,157.5,Working,0,0,Laborers,7.9,3,Married,5,-4,0,12/10/20
5090408.0,F,N,N,Secondary / secondary special,House / apartment,41.0,1.0,0.0,90.0,Working,1,0,Laborers,4.2,0,Married,2,-34,0,12/4/18
5091311.0,F,N,Y,Secondary / secondary special,Municipal apartment,31.0,1.0,0.0,270.0,Working,0,0,Sales staff,4.8,1,Civil marriage,3,-24,0,12/2/19
5126033.0,F,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,108.0,Working,0,1,Cleaning staff,2.5,0,Separated,1,-17,0,12/9/19
5091895.0,M,N,N,Higher education,House / apartment,28.0,1.0,0.0,157.5,Commercial associate,0,0,Sales staff,4.4,0,Single / not married,1,-16,0,12/10/19
5126604.0,F,N,N,Higher education,House / apartment,28.0,1.0,1.0,157.5,Commercial associate,1,0,Accountants,0.3,0,Civil marriage,2,-34,0,12/4/18
5095496.0,F,N,Y,Higher education,House / apartment,35.0,1.0,0.0,337.5,State servant,0,0,Core staff,6.4,0,Married,2,-32,0,12/6/18
5095684.0,M,N,N,Secondary / secondary special,House / apartment,40.0,1.0,1.0,216.0,Working,0,0,Laborers,2.8,2,Married,4,-29,0,12/9/18
5095861.0,F,N,N,Secondary / secondary special,House / apartment,57.0,1.0,0.0,225.0,Working,0,0,Accountants,15.4,0,Widow,1,-36,0,12/2/18
5137084.0,M,Y,N,Secondary / secondary special,House / apartment,40.0,1.0,0.0,180.0,Commercial associate,1,0,Laborers,0.8,1,Married,3,-16,0,12/10/19
5137228.0,F,N,N,Higher education,House / apartment,30.0,1.0,1.0,180.0,Working,1,1,Accountants,3.5,0,Married,2,-53,1,12/9/16
5104894.0,F,N,Y,Incomplete higher,House / apartment,48.0,1.0,0.0,315.0,Commercial associate,0,0,Realty agents,6.9,0,Married,2,-24,0,12/2/19
5105427.0,F,Y,Y,Higher education,House / apartment,28.0,1.0,0.0,90.0,Working,0,0,Medicine staff,6.3,3,Married,5,-24,0,12/2/19
5113691.0,F,N,Y,Secondary / secondary special,House / apartment,34.0,1.0,0.0,292.5,Working,0,1,Sales staff,12.2,0,Married,2,-58,0,12/4/16
5114438.0,F,N,Y,Secondary / secondary special,House / apartment,47.0,1.0,1.0,157.5,Working,1,0,Sales staff,3.0,1,Married,3,-36,0,12/2/18
5114566.0,M,Y,Y,Secondary / secondary special,House / apartment,42.0,1.0,1.0,157.5,Working,0,0,Drivers,7.0,1,Married,3,-34,0,12/4/18
5149882.0,F,Y,Y,Higher education,House / apartment,48.0,1.0,1.0,391.5,Commercial associate,0,0,Managers,1.3,1,Married,3,-17,0,12/9/19
5042360.0,M,Y,Y,Higher education,House / apartment,30.0,1.0,1.0,202.5,Working,0,0,Laborers,2.5,2,Married,4,-28,0,12/10/18
5045033.0,F,Y,Y,Secondary / secondary special,House / apartment,44.0,1.0,0.0,121.5,State servant,0,0,Core staff,1.9,1,Married,3,-14,0,12/12/19
5045435.0,M,N,N,Secondary / secondary special,Municipal apartment,40.0,1.0,0.0,135.0,Working,0,0,Laborers,18.2,1,Married,3,-39,0,12/11/17
5010397.0,F,Y,Y,Higher education,House / apartment,39.0,1.0,1.0,225.0,Working,1,0,High skill tech staff,4.4,1,Married,3,-17,0,12/9/19
5046297.0,F,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,72.0,Working,0,0,Sales staff,3.5,1,Married,3,-24,0,12/2/19
5046502.0,F,N,Y,Higher education,House / apartment,54.0,1.0,0.0,256.5,Commercial associate,0,0,Managers,2.7,0,Separated,1,-49,0,12/1/17
5048025.0,M,Y,Y,Secondary / secondary special,House / apartment,36.0,1.0,0.0,180.0,Working,0,0,Laborers,13.2,2,Civil marriage,4,-49,0,12/1/17
5021491.0,M,N,Y,Secondary / secondary special,House / apartment,29.0,1.0,1.0,135.0,Working,0,0,Sales staff,1.7,0,Single / not married,1,-19,0,12/7/19
5021886.0,F,Y,Y,Higher education,House / apartment,46.0,1.0,0.0,135.0,Commercial associate,0,0,Managers,3.8,0,Married,2,-48,0,12/2/17
5021924.0,F,N,Y,Higher education,House / apartment,35.0,1.0,1.0,135.0,Working,0,0,Core staff,4.3,0,Married,2,-53,0,12/9/16
5050598.0,F,N,N,Higher education,House / apartment,51.0,1.0,1.0,315.0,Working,1,0,Core staff,16.0,0,Married,2,-37,0,12/1/18
5052979.0,M,Y,Y,Secondary / secondary special,House / apartment,45.0,1.0,1.0,360.0,Working,0,0,Laborers,3.7,1,Married,3,-17,0,12/9/19
5024049.0,F,Y,Y,Higher education,House / apartment,35.0,1.0,0.0,144.0,Working,0,0,Accountants,8.0,1,Married,3,-25,0,12/1/19
5053430.0,M,Y,N,Secondary / secondary special,House / apartment,40.0,1.0,0.0,247.5,Working,0,0,Drivers,0.2,1,Civil marriage,3,-18,0,12/8/19
5054714.0,F,N,Y,Secondary / secondary special,House / apartment,50.0,1.0,1.0,103.5,Commercial associate,1,0,Laborers,1.7,0,Married,2,-46,0,12/4/17
5112602.0,F,N,Y,Secondary / secondary special,House / apartment,62.0,1.0,1.0,103.5,Working,1,0,Managers,35.3,0,Married,2,-13,0,12/1/20
5061363.0,M,Y,Y,Higher education,House / apartment,26.0,1.0,0.0,180.0,Working,0,0,Drivers,1.5,0,Single / not married,1,-13,0,12/1/20
5061414.0,F,N,Y,Secondary / secondary special,House / apartment,40.0,1.0,1.0,162.0,Working,1,0,Cooking staff,19.6,0,Civil marriage,2,-7,0,12/7/20
5061817.0,F,N,Y,Incomplete higher,Rented apartment,23.0,1.0,0.0,112.5,Working,0,0,Laborers,4.4,0,Single / not married,1,0,0,12/2/21
5028375.0,F,N,N,Secondary / secondary special,Municipal apartment,54.0,1.0,0.0,180.0,Working,0,0,Core staff,9.0,0,Widow,1,-49,0,12/1/17
5028479.0,M,N,Y,Secondary / secondary special,House / apartment,24.0,1.0,1.0,148.5,Working,0,0,Laborers,3.4,0,Married,2,-18,0,12/8/19
5028519.0,F,Y,Y,Higher education,House / apartment,55.0,1.0,0.0,180.0,Commercial associate,0,0,Core staff,18.0,0,Married,2,-17,0,12/9/19
5062150.0,F,Y,Y,Higher education,House / apartment,39.0,1.0,0.0,202.5,Working,0,1,Sales staff,2.6,0,Married,2,-20,0,12/6/19
5028869.0,F,N,Y,Secondary / secondary special,House / apartment,41.0,1.0,0.0,135.0,Working,0,0,Sales staff,4.6,3,Married,5,-10,0,12/4/20
5065623.0,M,N,Y,Secondary / secondary special,House / apartment,42.0,1.0,1.0,247.5,Commercial associate,1,0,Laborers,1.6,0,Married,2,-37,0,12/1/18
5066866.0,F,N,Y,Secondary / secondary special,House / apartment,27.0,1.0,0.0,54.0,Working,0,0,Sales staff,2.2,2,Married,4,-14,0,12/12/19
5033484.0,M,Y,N,Secondary / secondary special,With parents,33.0,1.0,0.0,202.5,State servant,0,0,Drivers,5.6,1,Married,3,-7,0,12/7/20
5067867.0,F,N,Y,Secondary / secondary special,House / apartment,51.0,1.0,0.0,144.0,Working,0,0,Medicine staff,14.6,0,Married,2,-45,0,12/5/17
5068102.0,F,Y,Y,Secondary / secondary special,House / apartment,30.0,1.0,0.0,234.0,Commercial associate,0,0,Sales staff,4.1,1,Married,3,-20,0,12/6/19
5036221.0,F,N,Y,Secondary / secondary special,House / apartment,43.0,1.0,0.0,99.0,Working,0,0,Sales staff,2.4,0,Married,2,-27,0,12/11/18
5036986.0,F,N,Y,Secondary / secondary special,House / apartment,31.0,1.0,0.0,202.5,Working,0,0,Secretaries,8.8,0,Married,2,-14,0,12/12/19
5037122.0,M,Y,Y,Secondary / secondary special,House / apartment,28.0,1.0,1.0,157.5,Working,1,0,Laborers,3.3,1,Married,3,-22,0,12/4/19
5038665.0,M,N,Y,Higher education,House / apartment,28.0,1.0,1.0,225.0,Working,0,0,Sales staff,3.0,1,Married,3,-41,0,12/9/17
5041400.0,F,N,Y,Incomplete higher,House / apartment,23.0,1.0,1.0,225.0,Commercial associate,0,0,Sales staff,0.3,0,Civil marriage,2,-2,0,12/12/20
5115461.0,M,N,N,Higher education,House / apartment,26.0,1.0,0.0,157.5,Commercial associate,1,0,Waiters/barmen staff,0.4,0,Civil marriage,2,-25,0,12/1/19
5115555.0,F,Y,Y,Higher education,House / apartment,41.0,1.0,0.0,135.0,Commercial associate,0,0,Laborers,4.5,0,Married,2,-48,0,12/2/17
5115785.0,F,N,Y,Secondary / secondary special,House / apartment,40.0,1.0,0.0,135.0,Commercial associate,0,0,Laborers,20.1,1,Single / not married,2,-34,0,12/4/18
5116003.0,M,Y,Y,Higher education,House / apartment,46.0,1.0,0.0,900.0,Commercial associate,0,0,High skill tech staff,7.0,1,Civil marriage,3,-26,0,12/12/18
5116504.0,M,Y,Y,Secondary / secondary special,House / apartment,25.0,1.0,0.0,225.0,Commercial associate,0,0,Sales staff,1.6,0,Married,2,-26,0,12/12/18
5116553.0,F,Y,N,Incomplete higher,With parents,30.0,1.0,0.0,180.0,Working,0,0,Managers,2.1,0,Married,2,-8,0,12/6/20
5116720.0,M,Y,Y,Secondary / secondary special,House / apartment,26.0,1.0,0.0,139.5,Working,0,0,Laborers,6.3,2,Married,4,-13,0,12/1/20
5085974.0,F,N,Y,Secondary / secondary special,House / apartment,55.0,1.0,1.0,247.5,Commercial associate,0,0,Medicine staff,9.6,0,Widow,1,-13,0,12/1/20
5116841.0,F,Y,Y,Secondary / secondary special,House / apartment,28.0,1.0,1.0,126.0,Commercial associate,0,0,Core staff,1.0,1,Married,3,-5,0,12/9/20
5089071.0,F,Y,N,Secondary / secondary special,House / apartment,30.0,1.0,0.0,121.5,Commercial associate,1,0,Laborers,7.3,2,Married,4,-4,0,12/10/20
5118398.0,M,N,N,Secondary / secondary special,House / apartment,31.0,1.0,1.0,292.5,State servant,1,0,Core staff,7.5,0,Married,2,-33,0,12/5/18
5090644.0,F,Y,N,Secondary / secondary special,Municipal apartment,57.0,1.0,1.0,180.0,Commercial associate,0,0,Cleaning staff,24.0,0,Married,2,-57,0,12/5/16
5125670.0,F,N,N,Secondary / secondary special,House / apartment,51.0,1.0,1.0,45.0,State servant,1,0,Core staff,10.0,0,Married,2,-18,0,12/8/19
5091285.0,M,Y,Y,Secondary / secondary special,House / apartment,40.0,1.0,0.0,180.0,Working,1,0,Laborers,13.6,2,Married,4,-44,0,12/6/17
5091429.0,F,N,Y,Higher education,House / apartment,44.0,1.0,1.0,225.0,Working,1,0,Managers,8.1,0,Married,2,-15,0,12/11/19
5126241.0,F,N,N,Secondary / secondary special,House / apartment,55.0,1.0,0.0,216.0,Working,1,0,Cleaning staff,1.5,0,Separated,1,-58,0,12/4/16
5092106.0,F,N,Y,Secondary / secondary special,Municipal apartment,46.0,1.0,0.0,135.0,Working,0,0,Medicine staff,25.4,1,Single / not married,2,-20,0,12/6/19
5093283.0,M,Y,N,Secondary / secondary special,House / apartment,42.0,1.0,0.0,225.0,Commercial associate,0,0,Drivers,5.4,0,Separated,1,-3,0,12/11/20
5126822.0,F,N,N,Secondary / secondary special,With parents,32.0,1.0,0.0,157.5,Working,0,0,Sales staff,10.1,1,Civil marriage,3,-57,0,12/5/16
5095187.0,M,Y,Y,Secondary / secondary special,House / apartment,45.0,1.0,1.0,495.0,Commercial associate,0,0,Managers,3.3,1,Married,3,-25,0,12/1/19
5132785.0,M,Y,Y,Secondary / secondary special,House / apartment,24.0,1.0,0.0,112.5,Working,1,0,Laborers,0.5,0,Single / not married,1,0,0,12/2/21
5095388.0,M,Y,Y,Secondary / secondary special,Municipal apartment,24.0,1.0,1.0,270.0,Working,0,1,Core staff,1.8,1,Married,3,-31,0,12/7/18
5135588.0,M,Y,Y,Higher education,House / apartment,32.0,1.0,0.0,265.5,Working,0,0,Laborers,5.2,2,Married,4,-2,0,12/12/20
5135688.0,F,N,Y,Higher education,House / apartment,37.0,1.0,1.0,292.5,Working,0,0,Accountants,3.5,0,Married,2,-37,0,12/1/18
5135792.0,F,N,Y,Secondary / secondary special,House / apartment,41.0,1.0,1.0,90.0,Working,0,0,Sales staff,5.0,0,Separated,1,-30,0,12/8/18
